position_ss,lastname,firstname,nationality,age,dob,wst_rider_id,fis_code,number_of_results_ss,points_ss,concat_id,gender,created_at,updated_at
1023,Obara,Akihiro,JPN,,,93028,,1 / (1),19.96,akihiroobarajpn,m,11/21/20 8:22,11/21/20 8:22
1024,Stroem,Hampus,SWE,,,94022,9500166,1 / (1),19.95,hampusstroemswe,m,11/21/20 8:22,11/21/20 8:22
1025,Forin,Guillaume,FRA,,,96343,9190486,1 / (1),19.91,guillaumeforinfra,m,11/21/20 8:22,11/21/20 8:22
1025,Chataigner,Gregory,FRA,,,95766,,1 / (1),19.91,gregorychataignerfra,m,11/21/20 8:22,11/21/20 8:22
1027,MacDuff,Ryan,CAN,,,101096,,1 / (1),19.82,ryanmacduffcan,m,11/21/20 8:22,11/21/20 8:22
1028,Yilmaz,Ekin,CAN,,,99409,,1 / (1),19.79,ekinyilmazcan,m,11/21/20 8:22,11/21/20 8:22
1029,Benjaminsson,Lukas Pall,ISL,,,97444,,1 / (1),19.74,lukas pallbenjaminssonisl,m,11/21/20 8:22,11/21/20 8:22
1030,Iagnich,Sergei,RUS,,,94596,9480662,1 / (1),19.67,sergeiiagnichrus,m,11/21/20 8:22,11/21/20 8:22
1031,Wolfsteller,Matias Otto,ARG,,,100207,,2 / (2),19.67,matias ottowolfstellerarg,m,11/21/20 8:22,11/21/20 8:22
1032,Dhawornvej,Caleb,USA,,,96964,,1 / (1),19.61,calebdhawornvejusa,m,11/21/20 8:22,11/21/20 8:22
1033,Leutola Diaz,Lucas,FIN,,,100608,,2 / (2),19.46,lucasleutola diazfin,m,11/21/20 8:22,11/21/20 8:22
1034,Wowchuk,Keaton,CAN,,,99396,,1 / (1),19.44,keatonwowchukcan,m,11/21/20 8:22,11/21/20 8:22
1035,Atlason,Isak Atli,ISL,,,100173,,1 / (1),19.42,isak atliatlasonisl,m,11/21/20 8:22,11/21/20 8:22
1035,Ashmore,Chase,CAN,14,10/18/06 0:00,100870,,1 / (1),19.42,chaseashmorecan,m,11/21/20 8:22,11/21/20 8:22
1037,Alexandersson,Orn Snaevar,ISL,,,99034,,2 / (2),19.27,orn snaevaralexanderssonisl,m,11/21/20 8:22,11/21/20 8:22
1038,Lucky,Filip,CZE,,,75175,,1 / (1),19.13,filipluckycze,m,11/21/20 8:22,11/21/20 8:22
1039,Wiesen,Pim,NED,,,99739,,1 / (1),19.09,pimwiesenned,m,11/21/20 8:22,11/21/20 8:22
1040,Ortega,Julian,CHI,,,100187,,2 / (2),19.07,julianortegachi,m,11/21/20 8:22,11/21/20 8:22
1041,Elliston,Jack,USA,,,100969,,2 / (2),18.97,jackellistonusa,m,11/21/20 8:22,11/21/20 8:22
1042,Plch,Martin,CZE,,,99295,,2 / (2),18.93,martinplchcze,m,11/21/20 8:22,11/21/20 8:22
1043,Gerat,Tomas,SVK,,,97627,9700051,2 / (2),18.86,tomasgeratsvk,m,11/21/20 8:22,11/21/20 8:22
1044,Coles,Jimmy,USA,,,101071,,1 / (1),18.77,jimmycolesusa,m,11/21/20 8:22,11/21/20 8:22
1045,Mizukoshi,Hideyuki,JPN,,,97897,,1 / (1),18.72,hideyukimizukoshijpn,m,11/21/20 8:22,11/21/20 8:22
1046,Schweizer,Leo,GER,,,100792,,1 / (1),18.7,leoschweizerger,m,11/21/20 8:22,11/21/20 8:22
1047,Coletti,Anzo,FRA,,,100546,,1 / (1),18.61,anzocolettifra,m,11/21/20 8:22,11/21/20 8:22
1048,Shimizu,Kippei,JPN,,,99677,,1 / (1),18.59,kippeishimizujpn,m,11/21/20 8:22,11/21/20 8:22
1049,Silander,Toivo,FIN,,,96429,,1 / (1),18.56,toivosilanderfin,m,11/21/20 8:22,11/21/20 8:22
1050,Ocariz,Francisco,ARG,,,100184,9030144,3 / (4),18.38,franciscoocarizarg,m,11/21/20 8:22,11/21/20 8:22
1051,Joch,Max,GER,,,92474,,1 / (1),18.34,maxjochger,m,11/21/20 8:22,11/21/20 8:22
1052,CÙtÈ,Benjamin,CAN,,,98073,,2 / (2),18.32,benjamincùtècan,m,11/21/20 8:22,11/21/20 8:22
1053,Lehwald,Lasse,DEN,23,8/29/97 0:00,93003,1174975,1 / (1),18.22,lasselehwaldden,m,11/21/20 8:22,11/21/20 8:22
1054,Foster,Lucas,USA,21,9/17/99 0:00,92114,9531230,1 / (1),18.13,lucasfosterusa,m,11/21/20 8:22,11/21/20 8:22
1055,Whitaker,Will,CAN,16,9/21/04 0:00,96367,,1 / (1),17.94,willwhitakercan,m,11/21/20 8:22,11/21/20 8:22
1056,Di Matteo,Alessandro,ITA,,,96295,,1 / (1),17.76,alessandrodi matteoita,m,11/21/20 8:22,11/21/20 8:22
1057,Rempel,Ellis,CAN,13,9/4/07 0:00,100868,,2 / (2),17.73,ellisrempelcan,m,11/21/20 8:22,11/21/20 8:22
1058,Lopez,Aleix,ESP,,,90124,9490178,1 / (1),17.6,aleixlopezesp,m,11/21/20 8:22,11/21/20 8:22
1059,Markl,Tobias,CZE,,,101006,,1 / (1),17.57,tobiasmarklcze,m,11/21/20 8:22,11/21/20 8:22
1060,Hofer,Anton,AUT,,,84695,,1 / (1),17.49,antonhoferaut,m,11/21/20 8:22,11/21/20 8:22
1061,Sebastian,Jacob,CAN,,,97203,,1 / (1),17.47,jacobsebastiancan,m,11/21/20 8:22,11/21/20 8:22
1062,Coghlan,Gregory,USA,,,100712,,3 / (3),17.46,gregorycoghlanusa,m,11/21/20 8:22,11/21/20 8:22
1063,De Feo,Milco,ITA,,,86574,9290389,2 / (2),17.43,milcode feoita,m,11/21/20 8:22,11/21/20 8:22
1064,Weiglin,Tristan,CAN,,,100947,,2 / (2),17.41,tristanweiglincan,m,11/21/20 8:22,11/21/20 8:22
1065,Cedillo,Marc,ESP,,,100558,,1 / (1),17.35,marccedilloesp,m,11/21/20 8:22,11/21/20 8:22
1066,Hughes,Leeto,NZL,,,99108,,1 / (1),17.3,leetohughesnzl,m,11/21/20 8:22,11/21/20 8:22
1067,Pike,Daniel,CAN,15,7/28/05 0:00,100662,,2 / (2),17.24,danielpikecan,m,11/21/20 8:22,11/21/20 8:22
1068,Hanslik,Jonas,GER,,,100791,,2 / (2),17.16,jonashanslikger,m,11/21/20 8:22,11/21/20 8:22
1069,Cooper,Cash,CAN,,,99441,,1 / (1),17.03,cashcoopercan,m,11/21/20 8:22,11/21/20 8:22
1070,Haapalainen,Juho-Matti,FIN,32,9/30/88 0:00,70913,,2 / (2),17.03,juho-mattihaapalainenfin,m,11/21/20 8:22,11/21/20 8:22
1071,Kramer,Nils,SUI,,,97966,,1 / (1),16.98,nilskramersui,m,11/21/20 8:22,11/21/20 8:22
1072,Malsub,Marko,EST,,,93553,9390017,2 / (2),16.93,markomalsubest,m,11/21/20 8:22,11/21/20 8:22
1073,Jurva,Veeti,FIN,,,96430,,1 / (1),16.91,veetijurvafin,m,11/21/20 8:22,11/21/20 8:22
1074,Morris,Blake,CAN,10,5/9/10 0:00,100864,,2 / (2),16.82,blakemorriscan,m,11/21/20 8:22,11/21/20 8:22
1075,Brunner,Pawel,SUI,,,99776,,1 / (1),16.77,pawelbrunnersui,m,11/21/20 8:22,11/21/20 8:22
1075,Oberlander,Drew,USA,,,98978,,1 / (1),16.77,drewoberlanderusa,m,11/21/20 8:22,11/21/20 8:22
1077,Pasutto,Dominick,CAN,,,99355,,1 / (1),16.74,dominickpasuttocan,m,11/21/20 8:22,11/21/20 8:22
1078,Cardinaels,Rhune,BEL,,,99811,,1 / (1),16.73,rhunecardinaelsbel,m,11/21/20 8:22,11/21/20 8:22
1079,Sunaga,Haruto,JPN,,,95117,9300882,1 / (1),16.73,harutosunagajpn,m,11/21/20 8:22,11/21/20 8:22
1080,Yevhen,Kondratskyi,UKR,,,100449,,1 / (1),16.69,kondratskyiyevhenukr,m,11/21/20 8:22,11/21/20 8:22
1081,Gratton,Ashton,CAN,,,100588,,1 / (1),16.59,ashtongrattoncan,m,11/21/20 8:22,11/21/20 8:22
1082,Yamane,Taisuke,JPN,,,100735,,1 / (1),16.57,taisukeyamanejpn,m,11/21/20 8:22,11/21/20 8:22
1083,Lackey,Curtis,USA,,,97822,,1 / (1),16.53,curtislackeyusa,m,11/21/20 8:22,11/21/20 8:22
1084,Trepp,Niccolo,SUI,,,98602,,1 / (1),16.47,niccolotreppsui,m,11/21/20 8:22,11/21/20 8:22
1085,Forner Maye,Edgar,ESP,,,101144,,2 / (2),16.43,edgarforner mayeesp,m,11/21/20 8:22,11/21/20 8:22
1086,Irlandini,Gabriel,BRA,,,97543,,2 / (2),16.43,gabrielirlandinibra,m,11/21/20 8:22,11/21/20 8:22
1087,Bond,George,USA,,,98983,,2 / (2),16.36,georgebondusa,m,11/21/20 8:22,11/21/20 8:22
1088,Urbanski,Patryk,POL,,,87044,9430185,3 / (4),16.35,patrykurbanskipol,m,11/21/20 8:22,11/21/20 8:22
1089,Arai,Haruto,JPN,,,100756,,2 / (2),16.33,harutoaraijpn,m,11/21/20 8:22,11/21/20 8:22
1090,Campbell,Fraser,USA,,,98893,,1 / (1),16.27,frasercampbellusa,m,11/21/20 8:22,11/21/20 8:22
1091,Kawamura,Masanobu,JPN,,,96734,,1 / (1),16.23,masanobukawamurajpn,m,11/21/20 8:22,11/21/20 8:22
1092,Bayo,Oriol,ESP,,,100559,,1 / (1),16.21,oriolbayoesp,m,11/21/20 8:22,11/21/20 8:22
1093,Humeny,Kasen,CAN,16,11/4/04 0:00,96689,,3 / (3),16.21,kasenhumenycan,m,11/21/20 8:22,11/21/20 8:22
1094,Garcia Sune,Manel,AND,,,100855,,2 / (2),16.17,manelgarcia suneand,m,11/21/20 8:22,11/21/20 8:22
1095,Maeda,Keizo,JPN,,,100922,,1 / (1),16.13,keizomaedajpn,m,11/21/20 8:22,11/21/20 8:22
1096,Wirtitsch,Walter,AUT,,,93602,,1 / (1),16.11,walterwirtitschaut,m,11/21/20 8:22,11/21/20 8:22
1097,Vˆtsch,Robert,AUT,,,101122,,1 / (1),16.07,robertvˆtschaut,m,11/21/20 8:22,11/21/20 8:22
1098,Nieto,Leo,FRA,,,92078,9190434,1 / (1),16.05,leonietofra,m,11/21/20 8:22,11/21/20 8:22
1099,Hamlin,Jamie,USA,,,100832,,1 / (1),15.96,jamiehamlinusa,m,11/21/20 8:22,11/21/20 8:22
1100,Murphy,Sebastian,CAN,13,11/25/06 0:00,97289,,2 / (2),15.83,sebastianmurphycan,m,11/21/20 8:22,11/21/20 8:22
1101,Millinger,Damian,GER,,,100773,,2 / (2),15.64,damianmillingerger,m,11/21/20 8:22,11/21/20 8:22
1102,Susicky,Ondrej,CZE,,,94203,,1 / (1),15.58,ondrejsusickycze,m,11/21/20 8:22,11/21/20 8:22
1102,Zilio,Matteo,ITA,,,86564,,1 / (1),15.58,matteozilioita,m,11/21/20 8:22,11/21/20 8:22
1104,De Vries,Joel,NED,,,95360,,2 / (2),15.5,joelde vriesned,m,11/21/20 8:22,11/21/20 8:22
1105,Postal,Silas,CAN,,,99443,,1 / (1),15.48,silaspostalcan,m,11/21/20 8:22,11/21/20 8:22
1106,Sigurdsson,Oddur Vilberg,ISL,,,95748,9250002,1 / (1),15.47,oddur vilbergsigurdssonisl,m,11/21/20 8:22,11/21/20 8:22
1107,Lemark,Niko,AUT,,,101145,,1 / (1),15.45,nikolemarkaut,m,11/21/20 8:22,11/21/20 8:22
1108,Legac,Vid,CRO,,,100046,,3 / (7),15.41,vidlegaccro,m,11/21/20 8:22,11/21/20 8:22
1109,Posio,Pyry,FIN,,,100685,,1 / (1),15.4,pyryposiofin,m,11/21/20 8:22,11/21/20 8:22
1110,Wakushima,Anru,NZL,,,97616,,1 / (1),15.38,anruwakushimanzl,m,11/21/20 8:22,11/21/20 8:22
1111,Fankhauser,Patrick,AUT,,,90674,,1 / (1),15.33,patrickfankhauseraut,m,11/21/20 8:22,11/21/20 8:22
1112,Z¸rcher,Mischa,SUI,,,95803,,1 / (1),15.24,mischaz¸rchersui,m,11/21/20 8:22,11/21/20 8:22
1113,Rejina,Kirua,JPN,,,97911,,3 / (3),15.21,kiruarejinajpn,m,11/21/20 8:22,11/21/20 8:22
1114,Kahl,Grady,CAN,,,96676,,1 / (1),15.17,gradykahlcan,m,11/21/20 8:22,11/21/20 8:22
1114,Briol,Corentin,FRA,,,100547,,1 / (1),15.17,corentinbriolfra,m,11/21/20 8:22,11/21/20 8:22
1116,Yoshida,Tatsuki,JPN,,,100736,,2 / (2),15.14,tatsukiyoshidajpn,m,11/21/20 8:22,11/21/20 8:22
1117,Gelvezon,Callum,USA,,,100976,,1 / (1),15.08,callumgelvezonusa,m,11/21/20 8:22,11/21/20 8:22
1118,Zehetmaier,Felix,GER,,,100784,,2 / (2),15.07,felixzehetmaierger,m,11/21/20 8:22,11/21/20 8:22
1119,De Martin,Tommy,ITA,,,99973,,1 / (1),14.9,tommyde martinita,m,11/21/20 8:22,11/21/20 8:22
1120,Gislason,Ari Eyland,ISL,,,101062,,1 / (1),14.87,ari eylandgislasonisl,m,11/21/20 8:22,11/21/20 8:22
1121,Pardo,Falcundo,ARG,,,94370,9030117,1 / (1),14.85,falcundopardoarg,m,11/21/20 8:22,11/21/20 8:22
1122,Graikos,Dimitrios,GRE,,,99211,,2 / (2),14.79,dimitriosgraikosgre,m,11/21/20 8:22,11/21/20 8:22
1123,Lee,James,GBR,,,99213,,2 / (2),14.78,jamesleegbr,m,11/21/20 8:22,11/21/20 8:22
1124,Bello,Francisco,ARG,,,100202,,2 / (2),14.78,franciscobelloarg,m,11/21/20 8:22,11/21/20 8:22
1125,Reitmann,Michael,AUT,,,74097,,1 / (1),14.77,michaelreitmannaut,m,11/21/20 8:22,11/21/20 8:22
1126,Scherman,Levi,CAN,,,97348,,3 / (3),14.74,levischermancan,m,11/21/20 8:22,11/21/20 8:22
1127,Kalinin,Kirill,RUS,,,100064,,1 / (1),14.71,kirillkalininrus,m,11/21/20 8:22,11/21/20 8:22
1128,Kurankou,Nikita,BLR,,,98065,,1 / (1),14.59,nikitakurankoublr,m,11/21/20 8:22,11/21/20 8:22
1129,Stalder,Timon,SUI,,,98354,,1 / (1),14.58,timonstaldersui,m,11/21/20 8:22,11/21/20 8:22
1130,Markelji,Voluk,SLO,,,101137,,2 / (2),14.57,volukmarkeljislo,m,11/21/20 8:22,11/21/20 8:22
1131,Kimoto,Raito,JPN,,,100760,,1 / (1),14.46,raitokimotojpn,m,11/21/20 8:22,11/21/20 8:22
1132,Serbu,Nick,CAN,,,97186,,2 / (2),14.44,nickserbucan,m,11/21/20 8:22,11/21/20 8:22
1133,Endo,Airu,JPN,,,99273,,3 / (3),14.42,airuendojpn,m,11/21/20 8:22,11/21/20 8:22
1134,Hayen,Blake,USA,,,96955,,1 / (1),14.41,blakehayenusa,m,11/21/20 8:22,11/21/20 8:22
1135,Kato,Keisuke,JPN,,,91172,,1 / (1),14.39,keisukekatojpn,m,11/21/20 8:22,11/21/20 8:22
1136,Aberhart,Holden,CAN,13,6/25/07 0:00,98489,,2 / (2),14.34,holdenaberhartcan,m,11/21/20 8:22,11/21/20 8:22
1137,Z¸rni,Danjamin,SUI,,,98358,,1 / (1),14.29,danjaminz¸rnisui,m,11/21/20 8:22,11/21/20 8:22
1138,Roberts,Ocean,AUS,19,3/6/01 0:00,92306,9040263,1 / (1),14.28,oceanrobertsaus,m,11/21/20 8:22,11/21/20 8:22
1139,Lopez Arruebo,Xavier,AND,,,92757,9020040,2 / (2),14.26,xavierlopez arrueboand,m,11/21/20 8:22,11/21/20 8:22
1140,De San Jose,Bruno,ESP,,,100560,,1 / (1),14.23,brunode san joseesp,m,11/21/20 8:22,11/21/20 8:22
1141,Ranger,Austin,CAN,,,100590,,1 / (1),14.22,austinrangercan,m,11/21/20 8:22,11/21/20 8:22
1142,Popma,Erik,CAN,,,100943,,1 / (1),14.06,erikpopmacan,m,11/21/20 8:22,11/21/20 8:22
1143,Ineichen,Leander,SUI,12,5/28/08 0:00,98330,,1 / (1),14.02,leanderineichensui,m,11/21/20 8:22,11/21/20 8:22
1143,Woodworth,Colby,CAN,,,97218,,1 / (1),14.02,colbywoodworthcan,m,11/21/20 8:22,11/21/20 8:22
1145,Jurmu,Erik,FIN,,,100686,,1 / (1),14.02,erikjurmufin,m,11/21/20 8:22,11/21/20 8:22
1146,Nagara,Hiroaki,JPN,,,100746,,2 / (2),14,hiroakinagarajpn,m,11/21/20 8:22,11/21/20 8:22
1147,Bradic,Bosko,SRB,,,100627,,2 / (2),13.94,boskobradicsrb,m,11/21/20 8:22,11/21/20 8:22
1148,Medernach,Cullan,CAN,,,96359,,1 / (1),13.93,cullanmedernachcan,m,11/21/20 8:22,11/21/20 8:22
1149,Tosi,Francesco,ITA,,,76272,9290367,2 / (2),13.81,francescotosiita,m,11/21/20 8:22,11/21/20 8:22
1150,Kato,Taiga,JPN,,,100752,,3 / (3),13.81,taigakatojpn,m,11/21/20 8:22,11/21/20 8:22
1151,Hitz,Nando,SUI,,,98268,,1 / (1),13.77,nandohitzsui,m,11/21/20 8:22,11/21/20 8:22
1152,Krauskopf,Toan,CAN,,,99604,,1 / (1),13.74,toankrauskopfcan,m,11/21/20 8:22,11/21/20 8:22
1153,Amano,Seita,JPN,,,99484,,2 / (2),13.72,seitaamanojpn,m,11/21/20 8:22,11/21/20 8:22
1154,Bouzanne,Gabin,FRA,,,96541,9190549,1 / (1),13.68,gabinbouzannefra,m,11/21/20 8:22,11/21/20 8:22
1155,Maruyama,Ichinoshin,JPN,,,99490,,2 / (2),13.6,ichinoshinmaruyamajpn,m,11/21/20 8:22,11/21/20 8:22
1156,Eder,Max,AUT,,,101123,,1 / (1),13.57,maxederaut,m,11/21/20 8:22,11/21/20 8:22
1157,Melliger,Zoel Iago,SUI,,,98362,,1 / (1),13.53,zoel iagomelligersui,m,11/21/20 8:22,11/21/20 8:22
1158,Riordan,Annan,USA,,,100705,,2 / (2),13.52,annanriordanusa,m,11/21/20 8:22,11/21/20 8:22
1159,McDonald,Jason,USA,,,97815,,1 / (1),13.44,jasonmcdonaldusa,m,11/21/20 8:22,11/21/20 8:22
1160,Weiglin,Owen,CAN,,,100946,,2 / (2),13.42,owenweiglincan,m,11/21/20 8:22,11/21/20 8:22
1161,Saito,Tomoyuki,JPN,,,100827,,1 / (1),13.4,tomoyukisaitojpn,m,11/21/20 8:22,11/21/20 8:22
1162,Wieser,Felix,AUT,,,100513,,1 / (1),13.39,felixwieseraut,m,11/21/20 8:22,11/21/20 8:22
1162,Starkey,Ben,GBR,,,97965,,1 / (1),13.39,benstarkeygbr,m,11/21/20 8:22,11/21/20 8:22
1164,Oddsteinsson,Arni Dagur,ISL,,,101063,,1 / (1),13.36,arni daguroddsteinssonisl,m,11/21/20 8:22,11/21/20 8:22
1165,Molina,Carlos,AND,,,100540,,1 / (1),13.35,carlosmolinaand,m,11/21/20 8:22,11/21/20 8:22
1166,Waldvogel,Giona,SUI,,,98259,,1 / (1),13.31,gionawaldvogelsui,m,11/21/20 8:22,11/21/20 8:22
1167,Danzl,Gus,AUT,,,99585,,1 / (1),13.28,gusdanzlaut,m,11/21/20 8:22,11/21/20 8:22
1168,Edmonds,Reese,USA,,,96954,,1 / (1),13.23,reeseedmondsusa,m,11/21/20 8:22,11/21/20 8:22
1169,Malsub,Oliver,EST,,,99861,9390018,1 / (1),13.15,olivermalsubest,m,11/21/20 8:22,11/21/20 8:22
1170,Spirig,Lars,SUI,,,100000,,1 / (1),13.09,larsspirigsui,m,11/21/20 8:22,11/21/20 8:22
1171,Yamamoto,Kairi,JPN,,,100920,,1 / (1),13.03,kairiyamamotojpn,m,11/21/20 8:22,11/21/20 8:22
1172,Lheureux,Madax,CAN,,,99855,,1 / (1),12.96,madaxlheureuxcan,m,11/21/20 8:22,11/21/20 8:22
1173,Senner,Joseph,USA,,,98737,,3 / (3),12.92,josephsennerusa,m,11/21/20 8:22,11/21/20 8:22
1174,P¸nter,Tom,SUI,,,98266,,1 / (1),12.88,tomp¸ntersui,m,11/21/20 8:22,11/21/20 8:22
1175,Imai,Shuta,JPN,,,100737,,1 / (1),12.76,shutaimaijpn,m,11/21/20 8:22,11/21/20 8:22
1176,Manninen,Onni,FIN,,,93959,,1 / (1),12.74,onnimanninenfin,m,11/21/20 8:22,11/21/20 8:22
1177,Kim,Taewook,KOR,,,99345,,3 / (3),12.71,taewookkimkor,m,11/21/20 8:22,11/21/20 8:22
1178,Tio,Anton,CAN,,,100723,,2 / (2),12.71,antontiocan,m,11/21/20 8:22,11/21/20 8:22
1179,Gelvezon,Makai,USA,,,100975,,1 / (1),12.7,makaigelvezonusa,m,11/21/20 8:22,11/21/20 8:22
1180,Sch¸tz,Raffael,SUI,,,94129,,1 / (1),12.68,raffaelsch¸tzsui,m,11/21/20 8:22,11/21/20 8:22
1181,Omura,Yuki,JPN,,,90218,9300864,1 / (1),12.56,yukiomurajpn,m,11/21/20 8:22,11/21/20 8:22
1182,Avino,Max,ESP,,,100564,,1 / (1),12.54,maxavinoesp,m,11/21/20 8:22,11/21/20 8:22
1183,Pirolli,Ugo,FRA,,,100499,,1 / (1),12.54,ugopirollifra,m,11/21/20 8:22,11/21/20 8:22
1183,Eybord,Madec,FRA,,,100074,,1 / (1),12.54,madeceybordfra,m,11/21/20 8:22,11/21/20 8:22
1185,Veselinor,Mario,BUL,,,100490,,1 / (1),12.51,marioveselinorbul,m,11/21/20 8:22,11/21/20 8:22
1185,Koppenberg,Luca,SUI,,,91730,9510477,1 / (1),12.51,lucakoppenbergsui,m,11/21/20 8:22,11/21/20 8:22
1187,Lugg,Nicolas,SUI,,,98592,,1 / (1),12.48,nicolasluggsui,m,11/21/20 8:22,11/21/20 8:22
1188,Jogna-Prat,Francesco,ITA,,,100223,,2 / (2),12.44,francescojogna-pratita,m,11/21/20 8:22,11/21/20 8:22
1189,Boesl,Benedikt,GER,,,100771,,2 / (2),12.44,benediktboeslger,m,11/21/20 8:22,11/21/20 8:22
1190,Siadanau,Ihnat,BLR,,,90006,1664923,1 / (1),12.4,ihnatsiadanaublr,m,11/21/20 8:22,11/21/20 8:22
1191,Urbina,Facundo,ARG,,,100206,,1 / (1),12.36,facundourbinaarg,m,11/21/20 8:22,11/21/20 8:22
1192,Belfrond,Simone,ITA,,,94735,,1 / (1),12.21,simonebelfrondita,m,11/21/20 8:22,11/21/20 8:22
1193,Hubner,Rhett,CAN,13,4/15/07 0:00,100866,,2 / (2),12.21,rhetthubnercan,m,11/21/20 8:22,11/21/20 8:22
1194,Dai,Yuyang,CHN,,,99521,,1 / (1),12.2,yuyangdaichn,m,11/21/20 8:22,11/21/20 8:22
1195,Uchikata,Shusuke,JPN,,,99500,,1 / (1),12.18,shusukeuchikatajpn,m,11/21/20 8:22,11/21/20 8:22
1196,Dapit,Riccardo,AUT,,,101106,,1 / (1),12.15,riccardodapitaut,m,11/21/20 8:22,11/21/20 8:22
1197,Da Cruz Antequera,Mario,AND,,,92759,9020043,2 / (2),12,marioda cruz antequeraand,m,11/21/20 8:22,11/21/20 8:22
1198,Dirksen,Curtis,CAN,,,96351,,1 / (1),11.97,curtisdirksencan,m,11/21/20 8:22,11/21/20 8:22
1199,Riedl,Arne,GER,,,100790,,1 / (1),11.96,arneriedlger,m,11/21/20 8:22,11/21/20 8:22
1199,Fujisawa,Tomoki,JPN,,,99654,,1 / (1),11.96,tomokifujisawajpn,m,11/21/20 8:22,11/21/20 8:22
1201,Edamatsu,Kazuhito,JPN,,,98157,,1 / (1),11.94,kazuhitoedamatsujpn,m,11/21/20 8:22,11/21/20 8:22
1202,Mallinson,Jack,CAN,,,100869,,2 / (2),11.93,jackmallinsoncan,m,11/21/20 8:22,11/21/20 8:22
1203,Broadbent,Leon,SUI,,,98360,,1 / (1),11.92,leonbroadbentsui,m,11/21/20 8:22,11/21/20 8:22
1204,Humphreys,Asher,USA,24,12/1/95 0:00,83023,9531107,1 / (1),11.87,asherhumphreysusa,m,11/21/20 8:22,11/21/20 8:22
1205,Mathisen,Marius,NOR,,,100713,,2 / (2),11.85,mariusmathisennor,m,11/21/20 8:22,11/21/20 8:22
1206,Pastor,Manuel,ESP,,,100565,,1 / (1),11.79,manuelpastoresp,m,11/21/20 8:22,11/21/20 8:22
1207,Bucher,Finn,SUI,,,99999,,1 / (1),11.75,finnbuchersui,m,11/21/20 8:22,11/21/20 8:22
1208,Soelter,Gavin,USA,,,99535,,1 / (1),11.73,gavinsoelterusa,m,11/21/20 8:22,11/21/20 8:22
1209,Sofronov,Vlad,UKR,,,99803,,1 / (1),11.72,vladsofronovukr,m,11/21/20 8:22,11/21/20 8:22
1210,Goepel,Max,GER,,,100998,,1 / (1),11.69,maxgoepelger,m,11/21/20 8:22,11/21/20 8:22
1211,Howell,Finn,CAN,,,101095,,1 / (1),11.64,finnhowellcan,m,11/21/20 8:22,11/21/20 8:22
1211,Uehara,Kankuro,JPN,,,100921,,1 / (1),11.64,kankuroueharajpn,m,11/21/20 8:22,11/21/20 8:22
1213,Komori,Yuya,JPN,,,95011,,2 / (2),11.58,yuyakomorijpn,m,11/21/20 8:22,11/21/20 8:22
1214,Pickard,Andrew,BEL,,,98309,,1 / (1),11.57,andrewpickardbel,m,11/21/20 8:22,11/21/20 8:22
1215,Still,Veeti,FIN,,,100687,,1 / (1),11.55,veetistillfin,m,11/21/20 8:22,11/21/20 8:22
1216,Kaneko,Yuta,JPN,,,96735,,1 / (1),11.5,yutakanekojpn,m,11/21/20 8:22,11/21/20 8:22
1217,Bunnell,Estin,USA,,,97827,,1 / (1),11.44,estinbunnellusa,m,11/21/20 8:22,11/21/20 8:22
1218,Inagaki,Shohei,JPN,,,99491,,1 / (1),11.43,shoheiinagakijpn,m,11/21/20 8:22,11/21/20 8:22
1218,Ozbey,Resman,AUT,,,101124,,1 / (1),11.43,resmanozbeyaut,m,11/21/20 8:22,11/21/20 8:22
1220,Antraygues,Zachary,FRA,,,92786,9190464,1 / (1),11.43,zacharyantrayguesfra,m,11/21/20 8:22,11/21/20 8:22
1221,Eberhard,Pierin-Andriu,SUI,,,98630,,1 / (1),11.39,pierin-andriueberhardsui,m,11/21/20 8:22,11/21/20 8:22
1222,Moresi,Rocco,ITA,,,99896,,1 / (1),11.35,roccomoresiita,m,11/21/20 8:22,11/21/20 8:22
1223,Kalenda,Filip,CZE,,,99817,,2 / (2),11.35,filipkalendacze,m,11/21/20 8:22,11/21/20 8:22
1224,Chisholm,Daniel,CAN,,,100938,,2 / (2),11.32,danielchisholmcan,m,11/21/20 8:22,11/21/20 8:22
1225,Suggitt,Brett,CAN,,,97990,,1 / (1),11.31,brettsuggittcan,m,11/21/20 8:22,11/21/20 8:22
1226,Borders,Chase,USA,,,97801,,1 / (1),11.28,chasebordersusa,m,11/21/20 8:22,11/21/20 8:22
1227,French,Matthew,USA,,,101072,,1 / (1),11.25,matthewfrenchusa,m,11/21/20 8:22,11/21/20 8:22
1228,Haino,Neo,JPN,,,100758,,1 / (1),11.08,neohainojpn,m,11/21/20 8:22,11/21/20 8:22
1229,Belmudes,Maxence,FRA,,,100548,,1 / (1),11.07,maxencebelmudesfra,m,11/21/20 8:22,11/21/20 8:22
1230,Somaini,Dario,SUI,,,98605,,1 / (1),11.05,dariosomainisui,m,11/21/20 8:22,11/21/20 8:22
1231,Hori,Ryosuke,JPN,,,100738,,1 / (1),11.04,ryosukehorijpn,m,11/21/20 8:22,11/21/20 8:22
1232,Klapal,Martin,CZE,,,99596,9150298,1 / (1),11.01,martinklapalcze,m,11/21/20 8:22,11/21/20 8:22
1233,Minarovic,Mathias,AUT,,,99755,,1 / (1),10.97,mathiasminarovicaut,m,11/21/20 8:22,11/21/20 8:22
